# D=10, h=1.0e-14
# temp=2.0
# iter	free energy		mag			entropy
0	-1.916625199307350	0.000000000000009	0.933597686272795
1	-1.951425232433722	0.000000000000019	0.792352553789238
2	-1.982661171676042	0.000000000000034	1.067797957531634
3	-2.004553704914693	0.000000000000071	0.958696080794324
4	-2.021631353875397	0.000000000000136	1.151206829160530
5	-2.033368136472030	0.000000000000275	1.059965709099759
6	-2.041565557604508	0.000000000000544	1.127517592827823
7	-2.046248414686413	0.000000000001089	1.072644589906908
8	-2.048889667499715	0.000000000002174	1.072910459406717
9	-2.050227726805713	0.000000000004344	1.063291932923619
10	-2.050906416587224	0.000000000008686	1.059965003919273
11	-2.051245833558879	0.000000000017378	1.057905582993232
12	-2.051417038700075	0.000000000037880	1.056791809039785
13	-2.051585066852522	0.000000001735212	1.056168059126501
14	-2.051585197460408	0.000000005191424	1.056095222541771
15	-2.051585262764346	0.000000012117145	1.056094087644150
16	-2.051585295416316	0.000000025975076	1.056092954930759
17	-2.051585311742300	0.000000053690612	1.056091824394586
18	-2.051585319905292	0.000000109117946	1.056090696054317
19	-2.051585323986788	0.000000219967195	1.056089569925716
20	-2.051585326027536	0.000000441659453	1.056088446069773
21	-2.051585327047910	0.000000885037333	1.056087324586410
22	-2.051585327558097	0.000001771786277	1.056086205703007
23	-2.051585327813190	0.000003545277273	1.056085089845708
24	-2.051585327940737	0.000007092252352	1.056083977868984
25	-2.051585328004510	0.000014186195596	1.056082871354824
26	-2.051585328036397	0.000028374075188	1.056081773080701
27	-2.051585328052340	0.000056749827452	1.056080686930574
28	-2.051585328060312	0.000113501324750	1.056079614129611
29	-2.051585328064298	0.000227004309449	1.056078530873336
30	-2.051585328066291	0.000454010247406	1.056077284755462
31	-2.051585328067287	0.000908021919344	1.056075151854573
32	-2.051585328067786	0.001816043678753	1.056069008469693
33	-2.051585328068035	0.003632074569050	1.056045905025617
34	-2.051585328068159	0.007264035371059	1.055953144160707
35	-2.051585328068221	0.014527149278229	1.055578280585638
