# D=24, h=1.0e-14
# temp=2.0
# iter	free energy		mag			entropy
0	-1.916625199307350	0.000000000000009	0.933597686272795
1	-1.951425232433722	0.000000000000019	0.792352553789238
2	-1.982661171676042	0.000000000000034	1.067797957531634
3	-2.004553777262175	0.000000000000071	0.958784970746837
4	-2.021631448027130	0.000000000000135	1.151410537270210
5	-2.033368769609858	0.000000000000275	1.063329604216703
6	-2.041566520231100	0.000000000000541	1.133082679843645
7	-2.046248874527109	0.000000000001088	1.086766214998427
8	-2.048890451494193	0.000000000002172	1.091466173029183
9	-2.050228021118848	0.000000000004340	1.087424792538622
10	-2.050906720936118	0.000000000008675	1.087417558637900
11	-2.051246125675271	0.000000000017347	1.087401657524223
12	-2.051416082734835	0.000000000034690	1.087395350690476
13	-2.051585362052015	0.000000000069375	1.087389055720652
14	-2.051585493023651	0.000000000138746	1.087382772553512
15	-2.051585558509302	0.000000000277486	1.087376501166526
16	-2.051585591252077	0.000000000554969	1.087370241537541
17	-2.051585607623463	0.000000001109933	1.087363993644450
18	-2.051585615809155	0.000000002219863	1.087357757465190
19	-2.051585619902002	0.000000004439720	1.087351532977731
20	-2.051585621948424	0.000000008879436	1.087345320160087
21	-2.051585622971635	0.000000017758869	1.087339118990312
22	-2.051585623483241	0.000000035517734	1.087332929446503
23	-2.051585623739044	0.000000071035463	1.087326751506786
24	-2.051585623866945	0.000000142070923	1.087320585149322
25	-2.051585623930896	0.000000284141843	1.087314430352241
26	-2.051585623962871	0.000000568283682	1.087308287093472
27	-2.051585623978859	0.000001136567360	1.087302155349999
28	-2.051585623986853	0.000002273134716	1.087296035094914
29	-2.051585623990849	0.000004546269428	1.087289926285591
30	-2.051585623992848	0.000009092538852	1.087283828816453
31	-2.051585623993847	0.000018185077698	1.087277742329982
32	-2.051585623994347	0.000036370155378	1.087271665460779
33	-2.051585623994597	0.000072740310636	1.087265592811792
34	-2.051585623994721	0.000145480620342	1.087259502859241
35	-2.051585623994784	0.000290961233265	1.087253309572358
36	-2.051585623994815	0.000581922407207	1.087246668892665
37	-2.051585623994831	0.001163844339854	1.087238204656902
38	-2.051585623994839	0.002327684883269	1.087222412381203
39	-2.051585623994843	0.004655339395355	1.087177275877187
40	-2.051585623994844	0.009310435830775	1.087014757381744
41	-2.051585623994845	0.018618928286383	1.086383136386129
42	-2.051585623994846	0.037222319301977	1.083882396467767
43	-2.051585623994846	0.074320650987345	1.074020920522233
44	-2.051585623994846	0.147659233958575	1.036481776203624
45	-2.051585623994846	0.287763733058792	0.911771753808629
46	-2.051585623994846	0.523345268431634	0.642859835588790
47	-2.051585623994846	0.787109166713991	0.427195678232126
48	-2.051585623994846	0.901640995293941	0.394572355057692
49	-2.051585623994846	0.911316066522650	0.394254489085658
50	-2.051585623994846	0.911316066522651	0.394254811035257
# temp=2.01
# iter	free energy		mag			entropy
0	-1.920713291940937	0.000000000000009	0.933424787256418
1	-1.955008028591507	0.000000000000019	0.792343738095012
2	-1.985663642677951	0.000000000000034	1.070209505452837
3	-2.007071133872897	0.000000000000071	0.961929075672726
4	-2.023668693043445	0.000000000000135	1.160593388979408
5	-2.035110053242596	0.000000000000275	1.072245529517475
6	-2.043145807109382	0.000000000000541	1.148963857430960
7	-2.047786127435657	0.000000000001089	1.099019845354551
8	-2.050428263130336	0.000000000002173	1.104944341274780
9	-2.051769390411763	0.000000000004343	1.099894674083479
10	-2.052451546242700	0.000000000008681	1.099891733021151
11	-2.052792699845459	0.000000000017358	1.099868207552635
12	-2.052963455943642	0.000000000034711	1.099860661255327
13	-2.053133696463822	0.000000000069417	1.099853130319540
14	-2.053133838761446	0.000000000138831	1.099845614612580
15	-2.053133909906975	0.000000000277658	1.099838114100449
16	-2.053133945479289	0.000000000555310	1.099830628752331
17	-2.053133963265445	0.000000001110617	1.099823158537476
18	-2.053133972158522	0.000000002221229	1.099815703425187
19	-2.053133976605060	0.000000004442453	1.099808263384840
20	-2.053133978828328	0.000000008884901	1.099800838385865
21	-2.053133979939963	0.000000017769797	1.099793428397753
22	-2.053133980495780	0.000000035539590	1.099786033390048
23	-2.053133980773688	0.000000071079175	1.099778653332368
24	-2.053133980912643	0.000000142158345	1.099771288194361
25	-2.053133980982119	0.000000284316685	1.099763937945677
26	-2.053133981016858	0.000000568633366	1.099756602555777
27	-2.053133981034228	0.000001137266728	1.099749281993198
28	-2.053133981042912	0.000002274533450	1.099741976222554
29	-2.053133981047254	0.000004549066896	1.099734685192637
30	-2.053133981049426	0.000009098133787	1.099727408788764
31	-2.053133981050511	0.000018196267567	1.099720146642130
32	-2.053133981051054	0.000036392535116	1.099712897367328
33	-2.053133981051325	0.000072785070110	1.099705655512309
34	-2.053133981051461	0.000145570139280	1.099698399358324
35	-2.053133981051529	0.000291140271071	1.099691042119623
36	-2.053133981051563	0.000582280482267	1.099683236742703
37	-2.053133981051580	0.001164560485560	1.099673595109126
38	-2.053133981051588	0.002329117139365	1.099656564940913
39	-2.053133981051593	0.004658203625031	1.099609938927265
40	-2.053133981051595	0.009316162030177	1.099444915309543
41	-2.053133981051596	0.018630362611084	1.098806725124268
42	-2.053133981051596	0.037245043534238	1.096283277618715
43	-2.053133981051597	0.074364949714940	1.086336533224474
44	-2.053133981051597	0.147738809921986	1.048491662786381
45	-2.053133981051597	0.287856018791004	0.922956211878911
46	-2.053133981051597	0.523129499517131	0.653408501991638
47	-2.053133981051597	0.785496839738350	0.438998211061453
48	-2.053133981051597	0.898521358760178	0.407013188017849
49	-2.053133981051597	0.907944176652107	0.406710437471358
