# D=24, h=1.0e-14
# temp			free energy		mag			entropy			iter
2.000000000000000	-2.051585623994846	0.911316066522651	0.394254811035257	51
2.010000000000000	-2.053133981051597	0.907944176652107	0.406710838994303	51
2.020000000000000	-2.054719372491824	0.904415367809581	0.419674914124898	51
2.030000000000000	-2.056342616405145	0.900717798524028	0.433183677539439	51
2.040000000000000	-2.058004562924785	0.896838187061078	0.447278057825105	51
2.050000000000000	-2.059706097078459	0.892761563272808	0.462004176311566	51
2.060000000000000	-2.061448142028655	0.888470963834494	0.477414445161428	51
2.070000000000000	-2.063231662775595	0.883947054633460	0.493568730143927	51
2.080000000000000	-2.065057670414594	0.879167658592871	0.510535344774877	51
2.090000000000000	-2.066927227063034	0.874107159306856	0.528391565524223	51
2.100000000000000	-2.068841451603937	0.868735739171510	0.547223392038440	51
2.110000000000000	-2.070801525572529	0.863018777427451	0.567016821812511	51
2.120000000000000	-2.072808701579093	0.856914183228376	0.588062372920152	51
2.130000000000000	-2.074864319517564	0.850372501022349	0.610478869971599	51
2.140000000000000	-2.076969804425258	0.843333448173702	0.634398239100434	51
2.150000000000000	-2.079126691031673	0.835722852842125	0.660056329004068	51
2.160000000000000	-2.081336638798182	0.827447958801503	0.687728494061004	51
2.170000000000000	-2.083601454410883	0.818390538717873	0.717734190934063	51
2.180000000000000	-2.085923120866666	0.808396458587174	0.750467738450798	51
2.190000000000000	-2.088303836006861	0.797259177485988	0.786448551646076	51
2.200000000000000	-2.090746065065476	0.784692362403618	0.826345490032658	51
2.210000000000000	-2.093252613192685	0.770285811255852	0.870624904084406	51
2.220000000000000	-2.095826742103712	0.753399648814838	0.921746712948876	51
2.230000000000000	-2.098472331868926	0.732994584397178	0.981569402132661	51
2.240000000000000	-2.101194188883121	0.707134070570437	1.054146104437950	51
2.250000000000000	-2.103998606953985	0.671574793759885	1.146316508443830	51
2.260000000000000	-2.106894772485698	0.612840172432184	1.283074770800795	52
2.270000000000000	-2.109901259451541	0.000000004004512	2.371479494653920	47
2.280000000000000	-2.113044641436868	0.000000000048497	1.982735021735701	46
2.290000000000000	-2.116292520520890	0.000000000015713	1.846606420988816	46
2.300000000000000	-2.119628826646789	0.000000000007944	1.753466635789329	46
2.310000000000000	-2.123044558938271	0.000000000004874	1.680092385381094	45
2.320000000000000	-2.126533328507446	0.000000000003412	1.620787549397403	45
2.330000000000000	-2.130090168695645	0.000000000002501	1.569901480814971	45
2.340000000000000	-2.133711015039661	0.000000000001908	1.526113561740731	45
2.350000000000000	-2.137392427610458	0.000000000001549	1.486948437035746	45
2.360000000000000	-2.141131427895765	0.000000000001281	1.451897111316780	45
2.370000000000000	-2.144925390352159	0.000000000001066	1.420189858086624	45
2.380000000000000	-2.148771973282740	0.000000000000873	1.391446706984001	45
2.390000000000000	-2.152669052374054	0.000000000000772	1.364923669244264	45
2.400000000000000	-2.156614703763267	0.000000000000681	1.340245951582040	45
2.410000000000000	-2.160607159243193	0.000000000000600	1.317223785197736	45
2.420000000000000	-2.164644787650724	0.000000000000533	1.295653679637823	45
2.430000000000000	-2.168726076153205	0.000000000000483	1.275364854126579	45
2.440000000000000	-2.172849615408551	0.000000000000429	1.256411000201015	45
2.450000000000000	-2.177014087162495	0.000000000000392	1.238320606752690	44
2.460000000000000	-2.181218254755189	0.000000000000351	1.221131004708944	44
2.470000000000000	-2.185460954153316	0.000000000000325	1.204952902104800	44
2.480000000000000	-2.189741086430711	0.000000000000310	1.189348864451994	44
2.490000000000000	-2.194057612258250	0.000000000000287	1.174434512580121	44
2.500000000000000	-2.198409546116727	0.000000000000268	1.160164827878747	44
